response_dt,PFL_FLEET_TYP_CD,gts_12,gts_13,gts_14,gts_15,comped_med,natural_med,never_comped,lapsed_med,Lesiure_tkts_yr1,Business_tkts_yr1,total_ap_yr1,int_tkts_yr1,dom_tkts_yr1,dl_miles_flown_yr1,F_tkts_yr1,F_tkt_rev_yr1,F_miles_flown_yr1,C_tkts_yr1,C_tkt_rev_yr1,C_miles_flown_yr1,Y_tkts_yr1,Y_tkt_rev_yr1,Y_miles_flown_yr1,F_upsell_tkts_yr1,F_upsell_tkt_rev_yr1,F_upsell_miles_flown_yr1,total_tkts_yr1,total_tkt_rev_yr1,dist_partners,tenure,DSC_Entries,hhi,gts_1,dl_segs_yr1,dl_seg_rev_yr1,total_miles_flown_yr1
28-Apr-14,744,4,3,,,0,1,1,0,9,3,544,8,4,74293,3,1567,6963,4,29462,63818,5,5270,23778,0,0,0,12,36300,0,24,42,98,4,43,26863,94559
31-Aug-14,MD8,4,3,,,0,1,1,0,31,26,519,1,56,107206,33,18803,49520,0,0,0,24,17476,57686,0,0,0,57,36278,1,24,66,36,4,177,36278,107206
17-Nov-14,753,5,4,,,0,1,1,0,17,0,581,12,5,85092,5,3452,7880,6,27692,68311,6,5085,44060,3,1779,5770,17,36229,2,23,15,28,5,30,24701,120251
23-Oct-14,MD8,5,3,,,0,1,1,0,25,25,1411,9,41,115342,26,11122,35197,12,19106,58864,12,5996,24134,1,733,2467,50,36224,6,27,74,228,5,98,35469,118195
16-Nov-14,E75,5,4,,,0,1,1,0,11,4,289,5,10,68355,7,3097,13880,4,27660,44949,4,5434,19699,0,0,0,15,36191,4,29,19,62,4,37,29034,78528
6-Feb-14,MD8,3,4,,,0,1,1,0,7,10,608,6,11,88410,9,5574,22192,6,29690,73806,2,918,3714,2,1423,3911,17,36182,2,32,41,234,3,67,31168,99712
31-Jan-14,MD8,3,3,,,0,1,0,0,15,3,806,6,12,85329,4,2023,7943,5,27858,54701,9,6248,26981,0,0,0,18,36130,6,9,25,77,3,43,32831,89625
17-Jul-14,320,3,4,,,0,1,0,0,27,23,349,0,50,139323,21,16938,57439,2,1338,3546,27,17837,78338,0,0,0,50,36113,1,17,36,154,2,147,36113,139323
14-Jul-14,MD8,5,3,,,0,1,1,0,11,3,339,5,9,52437,6,2442,7968,4,28567,45147,4,5094,12758,0,0,0,14,36103,3,27,19,160,3,30,27987,65873
4-Feb-14,757,4,4,,,0,1,1,0,31,4,317,24,11,89462,15,10538,23554,20,25561,69860,0,0,0,13,8332,20915,35,36098,1,14,41,34,4,85,33716,93414
3-Mar-14,764,4,3,,,0,1,1,0,33,0,61,4,29,54525,15,9219,19319,4,19101,22015,14,7727,21965,1,488,1419,33,36048,2,23,3,87,3,62,27105,63299
14-Sep-14,739,5,4,,,0,1,1,0,8,4,293,5,7,83956,5,4303,11486,5,30659,67008,2,1075,5462,3,2621,6630,12,36037,2,23,4,121,5,32,36037,83956
12-Jun-14,320,5,5,,,0,1,1,0,19,14,355,5,28,55646,8,5392,9995,2,15069,19105,23,15572,28386,3,2277,5781,33,36033,2,23,18,245,5,49,35171,57486
17-Jun-14,MD8,4,3,,,0,1,1,0,24,0,792,5,19,69869,11,9499,27188,5,23870,45935,8,2627,9137,2,1407,3040,24,35995,1,29,53,250,4,79,29032,82260
20-Nov-14,CRJ,5,4,,,0,1,1,0,8,5,181,3,10,30527,6,4903,12225,2,28522,20974,5,2570,9121,2,2521,6871,13,35995,0,10,6,0,2,44,19472,42320
9-Nov-14,764,4,4,,,0,1,1,0,4,13,166,4,13,58604,3,1964,4876,3,24822,29982,11,9182,23746,0,0,0,17,35968,3,27,11,250,4,53,35968,58604
19-Dec-14,332,5,5,,,0,1,1,0,13,0,315,9,4,99034,2,1781,5117,9,32768,86441,2,1418,7476,2,1781,5117,13,35967,1,23,22,102,3,36,35967,99034
23-Sep-14,CR7,4,4,,,0,1,0,0,18,13,572,4,27,72280,16,8179,22226,8,23192,36759,7,4591,15161,0,0,0,31,35962,2,14,24,250,5,56,35603,74146
3-Nov-14,CRJ,5,4,,,0,1,0,0,24,0,435,7,17,96801,12,5152,10832,7,27868,80421,5,2915,6456,0,0,0,24,35935,1,25,56,169,4,63,35151,97709
5-Feb-14,738,5,5,,,0,1,1,0,31,12,346,0,43,123587,30,25156,86089,1,385,1517,12,10390,35981,3,1514,2479,43,35930,3,28,53,69,5,183,35930,123587
1-Jun-14,763,3,3,,,0,1,1,0,19,11,844,4,26,68425,21,15380,26578,4,17798,26686,5,2735,16269,13,8943,16579,30,35913,4,32,26,141,4,62,35526,69533
23-Feb-14,744,5,5,,,0,1,1,0,6,0,354,6,0,106876,0,0,0,6,35879,106876,0,0,0,0,0,0,6,35879,1,21,18,53,5,23,35879,106876
5-Dec-14,757,4,4,,,0,1,1,0,8,22,294,4,26,83949,17,11454,28566,9,22048,50841,4,2342,4542,2,1861,5026,30,35844,2,21,63,250,4,57,35844,83949
6-May-14,757,5,4,,,0,1,0,0,4,21,259,2,23,56495,3,1179,2223,3,24562,34251,19,10101,26473,0,0,0,25,35842,1,24,0,187,4,49,33442,62947
21-Dec-14,E75,5,5,,,0,1,1,0,26,24,1398,2,48,89411,32,24810,50958,3,3550,10339,15,7482,28114,1,1078,3477,50,35842,7,28,34,129,5,123,35842,89411
22-Nov-14,CR7,5,5,,,0,1,1,0,9,5,543,7,7,56628,2,1092,4561,5,29549,52884,7,5165,21612,0,0,0,14,35806,4,29,15,250,5,28,22136,79057
31-Dec-14,772,5,5,,,0,1,1,0,11,4,150,6,9,54233,6,4655,11846,3,26887,54462,6,4256,26885,0,0,0,15,35797,1,15,38,30,3,31,20754,93193
31-Dec-14,739,5,4,,,0,1,0,0,9,0,473,6,3,34629,0,0,0,6,32888,42352,3,2899,13084,0,0,0,9,35787,0,19,4,66,5,13,17326,55436
18-Nov-14,MD8,4,4,,,0,1,1,0,7,0,125,6,1,68578,0,0,0,5,34061,61680,2,1717,6898,0,0,0,7,35778,1,2,7,221,4,19,35778,68578
17-Dec-14,744,4,4,,,0,1,1,0,4,0,79,4,0,79981,0,0,0,4,35774,83494,0,0,0,0,0,0,4,35774,4,13,15,,4,24,34520,83494
16-Jul-14,757,5,5,,,0,1,0,0,40,2,278,4,38,83473,27,14693,42522,8,17955,33770,7,2978,12833,13,7513,21988,42,35626,1,22,20,140,5,63,32974,89125
20-Oct-14,E75,5,5,,,0,1,1,0,13,4,429,2,15,70101,12,12704,38841,3,21533,24585,2,1356,8546,7,8744,29787,17,35593,1,31,30,127,4,58,31645,71972
16-Dec-14,76L,5,5,,,0,1,1,0,11,6,231,4,13,42614,7,3480,12243,5,30030,37568,5,2076,7119,3,1586,9251,17,35586,2,2,16,250,5,26,20204,56930
24-Dec-14,MD8,5,5,,,0,1,1,0,17,8,352,6,19,55637,13,7982,17162,10,27090,52863,2,506,2286,0,0,0,25,35578,2,29,4,250,5,42,22205,72311
22-Dec-14,757,4,3,,,0,1,0,0,105,1,654,0,106,88607,96,32286,81439,1,340,760,9,2936,6408,6,2551,6380,106,35561,2,17,100,250,4,154,35561,88607
9-Dec-14,757,4,4,1,1,0,1,1,0,15,25,116,1,39,57491,31,29032,47265,2,1849,3340,7,4678,6886,22,19633,34645,40,35559,3,7,11,114,5,85,35559,57491
27-Apr-14,333,4,4,,,0,1,1,0,15,6,554,8,13,92563,9,3940,16247,5,26538,58468,7,5061,23664,0,0,0,21,35538,2,18,27,250,3,43,32396,98379
23-Jun-14,CR9,4,4,,,0,1,0,0,9,6,319,5,10,68912,9,7174,24282,4,26430,44140,2,1917,8886,0,0,0,15,35521,0,24,43,56,1,60,34110,77308
24-Dec-14,320,4,3,,,0,1,1,0,13,0,158,13,0,45862,1,1527,8458,2,4431,19545,10,29562,82206,0,0,0,13,35520,1,7,16,13,4,9,17574,110209
10-Oct-14,319,5,5,,,0,1,1,0,11,4,376,4,11,68623,3,2526,11442,4,27420,29524,8,5535,31956,0,0,0,15,35481,1,24,24,250,5,56,31104,72922
30-Apr-14,CRJ,4,4,,,0,1,1,0,35,16,101,1,50,99253,21,16105,35630,2,2480,12206,28,16837,57333,0,0,0,51,35422,1,2,22,42,4,156,34563,105169
2-Feb-14,CRJ,4,3,1,0,0,1,1,0,11,39,203,0,50,72313,25,19199,33174,0,0,0,25,16222,39139,7,6568,8908,50,35421,2,31,0,41,4,95,35421,72313
23-May-14,CR7,3,3,,,0,1,1,0,41,5,413,2,44,113912,35,15291,66356,3,16273,24401,8,3834,23155,7,3967,17932,46,35398,1,19,83,170,1,109,35398,113912
5-Jun-14,76G,5,5,,,0,1,1,0,18,18,574,4,32,98209,12,6193,19098,2,17316,24907,22,11871,59377,1,710,2001,36,35379,3,24,117,244,5,124,35112,103382
4-Sep-14,M90,5,5,,,0,1,0,0,13,8,329,9,12,120638,11,6469,43687,5,20078,58439,5,8828,38533,1,1381,1316,21,35375,3,13,61,178,5,76,24519,140659
23-Jan-14,739,4,3,,,0,1,1,0,19,21,677,1,39,95722,33,29175,76759,1,315,1951,6,5860,32856,0,0,0,40,35350,0,16,11,83,3,80,33809,111566
16-Oct-14,ERJ,4,3,,,0,1,1,0,7,22,385,3,26,78485,24,12405,39407,3,21722,35528,2,1216,3964,0,0,0,29,35342,2,25,48,125,3,113,33932,78899
7-Jul-14,757,4,3,,,0,1,1,0,29,19,814,4,44,90262,8,3688,10128,5,15060,22913,35,16586,60197,0,0,0,48,35334,2,3,32,111,3,82,34070,93238
9-Dec-14,MD8,5,5,,,0,1,1,0,10,2,1005,6,6,74263,3,4379,11243,5,28152,56642,4,2791,6378,2,3438,9531,12,35321,1,32,17,29,5,47,35321,74263
11-Mar-14,757,4,4,,,0,1,1,0,22,9,755,8,23,127627,18,9900,41397,8,21691,59531,5,3728,27058,1,964,2798,31,35320,1,9,65,121,2,120,34566,127986
13-Feb-14,CRJ,5,5,,,0,1,1,0,11,1,332,7,5,59119,4,1785,5730,7,33017,62148,1,515,3774,1,644,610,12,35317,3,26,15,250,5,36,27181,71652
18-Aug-14,333,,3,,,0,1,1,0,8,2,192,7,3,56671,0,0,0,6,31161,47684,4,4154,13985,0,0,0,10,35315,1,3,9,250,4,35,32310,61669
1-Nov-14,MD8,5,5,,,0,1,1,0,26,4,1004,1,29,74660,27,26296,63251,3,9000,16455,0,0,0,18,16552,39831,30,35296,1,19,62,141,5,129,31880,79706
16-Oct-14,ERJ,2,,,,0,1,1,0,19,39,756,0,58,66708,12,8788,16262,1,339,1556,45,26166,48890,5,4680,5805,58,35293,2,15,0,136,4,120,35293,66708
6-Feb-14,744,5,5,,,0,1,1,0,8,0,1143,5,3,97749,3,4119,11098,5,31162,86651,0,0,0,2,2077,5994,8,35281,0,22,20,250,5,41,35281,97749
26-Aug-14,333,5,4,,,0,1,0,0,18,5,416,9,14,100422,2,2213,9612,7,23623,52501,14,9366,38520,0,0,0,23,35202,2,14,34,60,4,62,35096,100633
21-Dec-14,CR7,3,3,,,0,1,1,0,40,26,530,1,65,121032,55,27824,98866,2,3729,12134,9,3641,14433,0,0,0,66,35194,1,21,77,88,4,146,33853,125433
9-Feb-14,CR9,5,5,,,0,1,1,0,30,22,374,0,52,85971,37,25520,54179,0,0,0,15,9642,32352,16,9882,21836,52,35162,1,20,28,140,5,149,34813,86531
15-May-14,CR9,4,3,,,0,1,1,0,8,3,167,9,2,73783,1,410,2620,5,25249,53457,5,9470,37247,0,0,0,11,35130,3,20,24,132,4,26,27298,93324
18-May-14,E70,3,3,,,0,1,1,0,35,17,490,46,6,181372,8,3866,20003,25,21550,101160,19,9695,67354,5,2685,14377,52,35111,2,24,70,106,3,97,33226,188517
3-Dec-14,CR7,4,3,,,0,1,1,0,33,18,494,0,51,139292,41,28221,107197,0,0,0,10,6885,33296,6,3247,12480,51,35106,1,18,95,180,3,167,34913,140493
21-Dec-14,76G,4,3,,,0,1,1,0,13,0,476,9,4,81167,1,209,1336,9,34574,76273,3,316,3558,0,0,0,13,35099,2,3,9,50,3,24,35099,81167
3-Nov-14,320,4,4,,,0,1,1,0,17,32,438,2,47,104368,28,21515,53258,1,772,3370,20,12803,49280,1,1352,3618,49,35090,3,3,33,89,4,128,34678,105908
11-May-14,757,5,,,,0,1,1,0,11,14,386,5,20,68026,8,5410,14297,8,23202,48563,9,6476,24107,1,2117,5158,25,35088,1,26,5,97,5,44,24572,86967
4-Aug-14,757,5,5,,,0,1,1,0,8,2,789,5,5,51917,4,4385,10014,5,29924,46916,1,775,1174,4,4385,10014,10,35084,1,23,9,160,5,19,29636,58104
6-Feb-14,CR7,5,5,,,0,1,1,0,10,0,369,9,1,100278,1,347,583,9,34680,99695,0,0,0,0,0,0,10,35027,2,28,32,32,5,33,35027,100278
28-Oct-14,333,4,3,,,0,1,1,0,15,0,809,4,11,38743,11,9349,30473,4,25659,45102,0,0,0,9,7181,24678,15,35008,1,14,22,22,3,23,13879,75575
6-Aug-14,CR9,5,,,,0,1,1,0,49,28,387,1,76,39041,63,24674,30010,2,7161,9160,12,3132,3124,0,0,0,77,34967,3,23,31,127,4,104,31275,42294
5-Oct-14,E70,,4,,,0,0,1,0,10,1,254,5,6,47308,2,1290,3769,7,33125,44796,2,532,892,1,1105,2413,11,34947,1,1,8,250,4,18,33228,49457
28-May-14,320,4,3,,,0,1,1,0,35,14,609,1,48,40576,8,6872,4704,0,0,0,41,28072,35872,0,0,0,49,34943,3,24,0,128,2,90,34943,40576
8-May-14,738,5,4,,,0,1,1,0,24,27,1080,1,50,99843,35,21080,60954,3,7199,17914,13,6656,22096,1,409,880,51,34936,1,25,76,176,5,139,34629,100964
26-Oct-14,CR9,3,3,,,0,1,1,0,26,28,135,3,51,68428,46,30858,60133,2,1715,6368,6,2363,3749,30,20106,41906,54,34936,2,21,28,96,2,96,34782,70250
27-Sep-14,320,5,5,,,0,1,1,0,18,0,536,15,3,123775,2,509,5252,12,27291,122630,4,7113,26519,0,0,0,18,34913,6,31,31,135,4,47,25161,154401
1-Jun-14,E75,5,5,,,0,0,1,0,16,20,86,2,34,23799,28,17713,11441,2,13662,9942,6,3523,2416,19,12443,7743,36,34899,0,8,1,250,5,54,34899,23799
25-Oct-14,738,2,4,,,0,1,1,0,24,2,694,10,16,114324,15,6700,31817,9,27489,83265,2,704,2254,8,3958,16932,26,34893,1,19,43,63,3,49,32855,117336
30-Sep-14,738,5,5,,,0,1,1,0,30,16,622,3,43,141108,17,9783,28149,2,2344,10529,27,22759,107359,0,0,0,46,34887,4,23,47,241,5,95,33138,146037
12-Oct-14,E70,4,4,,,0,1,1,0,8,0,168,6,2,65035,1,229,119,6,33984,62216,1,672,4031,0,0,0,8,34886,0,19,5,112,4,24,34276,66366
15-Nov-14,CR7,4,4,,,0,1,1,0,18,7,287,3,22,55549,11,5328,10096,2,18317,27512,12,11218,18373,0,0,0,25,34863,1,30,21,138,4,55,34535,55981
21-Sep-14,CR9,5,4,,,0,1,1,0,7,22,358,1,28,59277,28,34301,56966,1,546,2311,0,0,0,26,31381,53915,29,34847,0,2,9,87,4,60,34847,59277
4-Jul-14,717,5,4,1,1,0,1,1,0,14,28,458,0,42,62417,4,3056,5873,0,0,0,38,31749,56544,1,615,1409,42,34805,0,4,0,85,5,84,34805,62417
2-Jan-15,73W,3,2,,,0,1,1,0,70,1,106,5,66,68495,47,24384,42964,8,3642,9736,16,6758,15795,9,6211,13996,71,34784,0,26,20,127,3,161,34784,68495
26-Sep-14,MD8,5,5,,,0,1,1,0,25,2,445,14,13,104314,11,5079,26560,9,22186,77528,7,7506,44586,1,487,1330,27,34771,6,13,70,147,4,55,23964,148674
15-Apr-14,757,5,5,,,0,1,1,0,15,43,2228,0,58,103093,45,28609,86735,1,105,628,12,6035,15835,18,16734,55232,58,34749,3,31,69,88,5,200,34681,103198
5-Oct-14,757,3,4,,,0,1,1,0,26,4,273,4,26,76438,20,10199,36709,4,20665,31612,6,3883,12165,0,0,0,30,34748,2,27,17,109,3,60,31500,80486
13-Oct-14,319,4,2,,,0,1,1,0,20,35,476,0,55,71075,52,33274,63831,0,0,0,3,1378,7244,37,22468,42907,55,34652,1,15,86,78,4,102,34652,71075
14-Aug-14,757,5,5,1,,0,1,1,0,17,3,169,5,15,67276,11,5726,29384,5,27232,37725,4,1669,11804,10,5425,26922,20,34627,1,8,2,138,5,46,27674,78913
22-Jan-14,MD8,3,3,,,0,1,1,0,23,11,415,5,29,80000,28,24414,52771,6,10210,28183,0,0,0,24,19172,41387,34,34624,2,17,5,79,3,87,34182,80954
28-Jun-14,763,5,5,,,0,1,0,0,9,11,406,6,14,89487,6,2444,6470,6,28796,66190,8,3368,20073,0,0,0,20,34607,4,2,15,18,5,44,34123,92733
25-Dec-14,320,5,3,,,0,1,1,0,38,10,636,2,46,86728,38,20803,55292,4,9961,19984,6,3800,12178,12,7011,20812,48,34563,7,14,33,250,5,74,33739,87454
6-Feb-14,738,5,4,,,0,1,0,0,22,37,529,0,59,79990,33,18305,44761,13,9712,17678,13,6480,17551,1,1060,812,59,34497,2,17,147,250,5,187,34497,79990
10-Feb-14,717,5,4,,,0,1,0,0,15,4,447,15,4,71457,3,1268,7506,9,32074,70817,7,1137,4770,0,0,0,19,34479,0,20,19,117,5,45,31346,83093
5-Dec-14,757,5,4,,,0,1,0,0,9,29,721,2,36,82962,25,21894,52962,3,5197,13536,10,7330,16877,2,1629,4079,38,34422,3,24,37,249,5,99,34040,83375
13-Nov-14,320,4,3,,,0,1,0,0,15,31,518,1,45,64196,27,18060,33273,1,5716,9664,18,10628,21259,5,4064,9212,46,34404,3,14,17,196,3,82,34404,64196
18-Oct-14,77L,4,,,,0,1,1,0,15,25,466,4,36,119981,23,14184,42239,7,13102,42883,10,7018,34859,0,0,0,40,34304,2,23,38,134,4,84,34304,119981
15-Aug-14,76G,5,4,,,0,1,1,0,65,6,703,2,69,127152,44,23838,88712,3,928,5055,24,9519,33385,23,13287,54941,71,34285,4,20,108,103,2,144,34285,127152
5-Aug-14,757,5,5,,,0,1,1,0,14,12,699,1,25,79567,20,20960,55783,1,10218,15164,5,3088,8620,10,11332,30095,26,34266,0,30,38,17,5,104,34266,79567
8-Oct-14,319,4,4,,,0,1,1,0,37,1,1607,1,37,82017,36,28598,73543,1,4971,8410,1,601,464,29,17463,43724,38,34170,3,29,68,156,5,69,33407,82417
23-Apr-14,CR9,4,2,,,0,1,1,0,24,5,1596,4,25,108303,23,18002,66778,3,14792,34740,3,1366,8000,8,8008,25989,29,34161,2,24,59,250,2,73,33040,109518
1-Dec-14,E70,4,4,,,0,1,0,0,33,17,641,0,50,108772,37,26593,81315,0,0,0,13,7505,27457,0,0,0,50,34099,1,16,12,81,4,109,34099,108772
31-May-14,764,3,2,,,0,1,1,0,13,21,78,15,19,131029,19,12928,40344,3,4613,14756,12,16545,91830,5,5343,9900,34,34085,0,5,30,86,1,67,30745,146930
16-Oct-14,753,2,3,,,0,1,1,0,31,17,1045,0,48,174098,5,3351,13723,2,1560,7764,41,29165,152611,0,0,0,48,34076,1,18,17,138,3,94,34076,174098
1-Oct-14,763,1,4,,,0,1,1,0,23,21,697,2,42,101075,20,14121,38456,3,2821,8469,21,17113,63275,3,2539,8178,44,34055,2,23,35,240,4,73,32007,110200
13-Nov-14,757,3,3,,,0,1,1,0,11,7,446,8,10,63480,5,10594,23326,9,21952,41772,4,1497,14310,0,0,0,18,34043,1,13,5,250,3,26,25204,79408
2-Dec-14,MD8,5,4,,,0,1,1,0,8,0,199,8,0,61563,0,0,0,7,32396,52033,1,1603,9530,0,0,0,8,33999,1,22,15,67,4,30,33999,61563
28-Feb-14,772,,,,,0,1,1,0,12,29,485,0,41,75509,30,25313,59392,3,1833,4410,8,6833,11707,4,3980,9132,41,33979,1,19,56,250,,93,33979,75509
24-Jun-14,CR7,5,,,,0,1,0,0,31,7,673,1,37,108319,32,24574,86059,2,7561,18089,4,1802,4171,15,12118,38542,38,33937,4,30,79,190,5,100,33937,108319
20-May-14,E70,4,3,,,0,1,1,0,39,12,597,0,51,101337,38,27424,77755,2,1510,5267,11,5001,18765,8,5109,9578,51,33936,5,19,48,27,3,109,33794,101787
9-Oct-14,E70,4,3,,,0,1,1,0,54,14,1059,5,63,96647,32,10533,29081,1,2856,4378,35,20500,65496,0,0,0,68,33888,4,21,2,250,4,111,32226,98955
15-Jan-14,CRJ,5,5,,,0,1,1,0,13,1,273,2,12,55878,10,11284,32904,4,22598,28538,0,0,0,9,9677,30663,14,33881,1,23,27,14,3,47,27552,61442
20-Nov-14,MD8,4,3,,,0,1,1,0,15,29,534,2,42,63731,33,22367,35431,3,9373,23210,8,2138,13547,17,11683,18273,44,33877,3,28,75,102,4,82,29991,72188
19-Sep-14,CR9,4,3,1,1,0,1,1,0,1,26,142,0,27,59207,1,1227,1976,0,0,0,26,32626,57231,0,0,0,27,33853,1,15,0,88,4,58,33853,59207
19-Dec-14,MD8,5,3,,,0,1,1,0,14,15,143,1,28,45875,3,3544,4356,1,9215,8314,25,20985,33667,0,0,0,29,33744,2,29,24,250,5,47,32051,46337
8-Nov-14,MD8,4,3,,,0,1,1,0,14,22,165,2,34,55822,29,15170,27780,2,16950,27093,5,1613,2023,1,1096,3772,36,33733,4,11,24,54,3,53,33209,56896
7-Jul-14,CRJ,4,4,,,0,1,1,0,20,2,568,5,17,77753,10,5030,15017,4,23352,39936,8,5337,26037,0,0,0,22,33719,3,23,30,134,4,71,29417,80990
15-Dec-14,MD8,1,1,,,0,1,1,0,38,6,689,5,39,68455,10,3717,11129,3,14563,19236,31,15435,49684,4,2542,6216,44,33715,2,9,20,18,1,58,25915,80049
3-Aug-14,MD8,4,4,,,0,1,1,0,16,11,164,0,27,38099,19,24537,23442,0,0,0,8,9161,14657,0,0,0,27,33698,1,14,30,76,4,86,33698,38099
30-Dec-14,M90,4,4,,,0,1,1,0,9,0,499,7,2,57906,1,361,2192,6,32096,67621,2,1229,10708,0,0,0,9,33686,1,24,18,188,5,33,23488,80521
1-Nov-14,M90,4,3,,,0,1,1,0,18,1,915,4,15,59361,7,2936,16031,3,27807,23744,9,2931,20277,0,0,0,19,33674,2,28,24,16,5,47,32456,60052
15-Jul-14,MD8,4,3,,,0,1,0,0,38,8,374,1,45,80407,35,23417,59378,1,5262,5443,10,4964,15936,0,0,0,46,33643,1,28,134,232,4,182,32560,80757
14-Feb-14,CRJ,3,3,,,0,1,1,0,30,11,575,2,39,97079,27,13597,52679,2,14896,22366,12,5127,27355,0,0,0,41,33621,2,17,90,86,4,167,30106,102400
22-Aug-14,MD8,4,3,1,1,1,0,0,0,12,29,807,0,41,47735,9,8585,8351,5,4827,6930,27,20143,32454,2,2247,1996,41,33556,1,29,79,237,4,76,33556,47735
29-Sep-14,CR7,4,4,,,0,1,1,0,10,8,266,9,9,114386,4,2259,9222,6,20408,53825,8,10885,51339,1,592,4276,18,33552,2,29,30,195,5,43,33552,114386
18-Jul-14,MD8,5,4,,,0,1,1,0,19,4,395,4,19,51722,13,6578,21232,4,24536,30033,6,2435,11413,0,0,0,23,33549,1,25,36,30,5,85,23061,62678
20-Aug-14,76G,5,5,,,0,1,0,0,12,0,107,12,0,80930,0,0,0,12,33519,80930,0,0,0,0,0,0,12,33519,0,11,17,127,5,25,33519,80930
17-Feb-14,320,4,4,,,0,1,0,0,42,5,645,0,47,42778,25,19121,21540,0,0,0,22,14391,21238,0,0,0,47,33512,0,11,75,49,3,85,33512,42778
12-Aug-14,M90,5,4,,,0,1,1,0,41,8,554,15,34,91864,25,17630,31922,13,9951,41475,11,5898,18467,1,2501,1404,49,33479,3,22,120,96,5,187,33479,91864
10-Mar-14,757,4,3,,,0,1,1,0,17,6,964,4,19,66168,13,8586,22405,4,20648,46614,6,4235,17089,0,0,0,23,33470,2,28,29,250,4,48,26713,86108
25-Feb-14,757,5,5,,,0,1,1,0,40,4,1038,0,44,71735,1,932,1778,0,0,0,43,32527,71104,0,0,0,44,33459,0,19,47,127,5,160,33072,72882
27-Aug-14,320,5,3,,,0,1,1,0,50,3,668,0,53,105677,16,11538,33597,0,0,0,37,21916,72080,1,874,2890,53,33453,1,5,60,93,4,109,33453,105677
3-Sep-14,717,5,5,,,0,1,1,0,15,9,417,3,21,65370,11,7874,25033,3,19884,28684,10,5660,13326,2,1808,5715,24,33419,3,25,4,18,4,47,31219,67043
17-Oct-14,717,2,3,,,0,1,1,0,7,35,639,0,42,42246,7,5348,5922,2,1547,2906,33,26518,33418,0,0,0,42,33413,3,25,87,53,4,84,33413,42246
9-May-14,CR9,5,4,,,0,1,1,0,10,9,418,5,14,59396,13,8542,31149,4,23984,31695,2,882,3777,1,2120,7056,19,33409,1,16,40,14,5,67,26899,66621
16-Dec-14,738,5,5,,,0,1,1,0,13,18,325,2,29,70419,8,5354,19364,1,9363,15623,22,18668,47520,2,2065,4563,31,33385,4,7,9,124,5,69,29649,82507
27-Feb-14,76G,2,2,,,0,1,0,0,11,4,324,7,8,78236,6,2101,18429,7,30366,53244,2,896,8116,0,0,0,15,33363,1,21,43,227,4,44,30470,79789
23-Aug-14,757,5,3,,,0,1,1,0,16,61,1246,0,77,79082,51,23258,49785,4,1543,4540,22,8552,24757,1,948,1622,77,33352,4,8,106,128,5,157,33352,79082
12-Jun-14,763,,,,,0,1,1,0,23,9,1159,3,29,81984,15,8571,26851,3,19099,44729,14,5657,12208,5,2906,11317,32,33327,2,34,48,129,,87,32709,83788
3-Oct-14,739,5,5,,,0,1,1,0,29,19,592,3,45,84626,45,31137,73932,0,0,0,3,2172,10940,33,20494,42944,48,33309,4,23,92,232,3,118,33069,84872
28-Jun-14,MD8,,,,,0,1,1,0,16,14,182,2,28,73573,17,12033,26772,2,12602,30754,11,8674,16047,2,892,1906,30,33309,2,12,6,84,1,83,33309,73573
4-Dec-14,CR7,5,5,,,0,1,1,0,7,2,122,4,5,68283,2,1106,12752,5,31364,53831,2,808,3634,0,0,0,9,33277,4,14,3,84,5,31,32003,70217
14-Oct-14,MD8,5,4,,,0,1,1,0,23,25,488,1,47,93561,21,14102,26132,4,6697,16378,23,12350,51687,0,0,0,48,33149,2,30,22,250,3,82,32282,94197
12-Oct-14,M90,5,5,,,0,1,1,0,11,14,240,9,16,94012,12,6607,20063,3,12422,29155,10,14105,53513,0,0,0,25,33135,1,19,20,50,4,89,29269,102731
20-Oct-14,M90,4,4,,,0,1,1,0,11,21,854,3,29,76790,28,24925,63679,3,7536,17181,1,646,1666,24,18435,49050,32,33107,4,29,28,45,4,115,30463,82526
9-Nov-14,757,5,4,,,0,0,1,0,34,10,315,0,44,70514,7,3431,8041,1,738,3624,36,28921,58849,0,0,0,44,33089,2,18,1,132,4,71,33089,70514
15-Aug-14,717,5,5,,,0,1,1,0,7,4,127,3,8,43439,8,9509,22775,3,23577,24348,0,0,0,5,6509,17743,11,33086,3,18,20,94,5,33,26780,47123
8-Dec-14,M90,5,4,,,0,1,1,0,22,16,231,6,32,60707,19,12364,23461,6,11149,25481,13,9472,14652,2,2089,4418,38,32985,2,19,59,18,5,70,31709,63594
5-Oct-14,739,4,4,,,0,1,1,0,59,15,578,0,74,74709,29,11482,25108,2,750,1488,43,20741,48113,0,0,0,74,32973,2,27,63,144,4,101,32973,74709
6-Mar-14,CRJ,5,3,,,0,1,1,0,25,20,466,4,41,125510,15,9470,34079,0,0,0,30,23466,92870,2,1607,3819,45,32936,1,21,28,125,4,164,32552,126949
1-Mar-14,CR7,5,5,,,0,1,1,0,12,28,327,0,40,92914,25,23869,61197,1,1524,9564,14,7531,22153,6,10707,35609,40,32924,3,28,16,68,5,110,32924,92914
30-Jun-14,757,1,5,,,0,1,1,0,17,19,340,0,36,61030,34,31165,59986,1,940,630,1,797,414,27,22796,50472,36,32901,5,29,32,38,5,84,32901,61030
